Date,M1_Price,M2_Price,M1_Expiration,M2_Expiration,M1_DTE,M2_DTE,VIX_Close,Term_Structure_Ratio_1_0,Term_Structure_Slope_2_1
2018-09-05,14.575,15.525,2018-09-19,2018-10-17,14,42,13.91,1.0478073328540618,0.9500000000000011
2018-09-06,15.175,16.025,2018-09-19,2018-10-17,13,41,14.65,1.0358361774744027,0.8499999999999979
2018-09-07,15.375,16.225,2018-09-19,2018-10-17,12,40,14.88,1.033266129032258,0.8500000000000014
2018-09-10,14.775,15.675,2018-09-19,2018-10-17,9,37,14.16,1.0434322033898304,0.9000000000000004
2018-09-11,14.225,15.125,2018-09-19,2018-10-17,8,36,13.22,1.076021180030257,0.9000000000000004
2018-09-12,14.025,15.025,2018-09-19,2018-10-17,7,35,13.14,1.067351598173516,1.0
2018-09-13,13.375,14.625,2018-09-19,2018-10-17,6,34,12.37,1.0812449474535166,1.25
2018-09-14,12.875,14.375,2018-09-19,2018-10-17,5,33,12.07,1.0666942833471416,1.5
2018-09-17,13.575,14.975,2018-09-19,2018-10-17,2,30,13.68,0.9923245614035088,1.4000000000000004
2018-09-18,12.725,14.675,2018-09-19,2018-10-17,1,29,12.79,0.9949179046129789,1.950000000000001
2018-09-19,14.275,15.125,2018-10-17,2018-11-21,28,63,11.75,1.2148936170212765,0.8499999999999996
2018-09-20,14.025,14.925,2018-10-17,2018-11-21,27,62,11.8,1.1885593220338984,0.9000000000000004
2018-09-21,14.125,15.075,2018-10-17,2018-11-21,26,61,11.68,1.209332191780822,0.9499999999999993
2018-09-24,14.025,14.925,2018-10-17,2018-11-21,23,58,12.2,1.1495901639344264,0.9000000000000004
2018-09-25,14.075,14.975,2018-10-17,2018-11-21,22,57,12.42,1.1332528180354267,0.9000000000000004
2018-09-26,14.425,15.275,2018-10-17,2018-11-21,21,56,12.89,1.1190845616757177,0.8499999999999996
2018-09-27,14.125,15.025,2018-10-17,2018-11-21,20,55,12.41,1.1381950040290088,0.9000000000000004
2018-09-28,13.975,14.975,2018-10-17,2018-11-21,19,54,12.12,1.153052805280528,1.0
2018-10-01,13.925,14.875,2018-10-17,2018-11-21,16,51,12.0,1.1604166666666667,0.9499999999999993
2018-10-02,13.975,14.925,2018-10-17,2018-11-21,15,50,12.05,1.1597510373443982,0.9500000000000011
2018-10-03,13.775,14.725,2018-10-17,2018-11-21,14,49,11.61,1.186477174849268,0.9499999999999993
2018-10-04,14.875,15.225,2018-10-17,2018-11-21,13,48,14.22,1.0460618846694796,0.34999999999999964
2018-10-05,15.225,15.475,2018-10-17,2018-11-21,12,47,14.82,1.027327935222672,0.25
2018-10-08,15.675,15.725,2018-10-17,2018-11-21,9,44,15.69,0.9990439770554495,0.049999999999998934
2018-10-09,15.975,15.925,2018-10-17,2018-11-21,8,43,15.95,1.0015673981191222,-0.049999999999998934
2018-10-10,20.125,18.525,2018-10-17,2018-11-21,7,42,22.96,0.8765243902439024,-1.6000000000000014
2018-10-11,21.175,18.525,2018-10-17,2018-11-21,6,41,24.98,0.8476781425140112,-2.650000000000002
2018-10-12,19.925,18.125,2018-10-17,2018-11-21,5,40,21.31,0.9350070389488504,-1.8000000000000007
2018-10-15,20.125,18.525,2018-10-17,2018-11-21,2,37,21.3,0.9448356807511736,-1.6000000000000014
2018-10-16,17.675,17.275,2018-10-17,2018-11-21,1,36,17.62,1.003121452894438,-0.40000000000000213
2018-10-17,17.125,17.175,2018-11-21,2018-12-19,35,63,17.4,0.9841954022988506,0.05000000000000071
2018-10-18,18.425,18.075,2018-11-21,2018-12-19,34,62,20.06,0.9184945164506482,-0.3500000000000014
2018-10-19,18.425,18.175,2018-11-21,2018-12-19,33,61,19.89,0.9263448969331323,-0.25
2018-10-22,18.625,18.225,2018-11-21,2018-12-19,30,58,19.64,0.9483197556008146,-0.3999999999999986
2018-10-23,18.825,18.425,2018-11-21,2018-12-19,29,57,20.71,0.9089811685176242,-0.3999999999999986
2018-10-24,20.625,19.625,2018-11-21,2018-12-19,28,56,25.23,0.8174791914387634,-1.0
2018-10-25,20.925,19.825,2018-11-21,2018-12-19,27,55,24.22,0.8639554087530967,-1.1000000000000014
2018-10-26,21.075,20.075,2018-11-21,2018-12-19,26,54,24.16,0.8723096026490066,-1.0
2018-10-29,21.525,20.575,2018-11-21,2018-12-19,23,51,24.7,0.8714574898785424,-0.9499999999999993
2018-10-30,20.925,20.225,2018-11-21,2018-12-19,22,50,23.35,0.8961456102783726,-0.6999999999999993
2018-10-31,20.275,19.775,2018-11-21,2018-12-19,21,49,21.23,0.9550164861045689,-0.5
2018-11-01,19.275,19.025,2018-11-21,2018-12-19,20,48,19.34,0.9966390899689761,-0.25
2018-11-02,19.575,19.075,2018-11-21,2018-12-19,19,47,19.51,1.0033316248077908,-0.5
2018-11-05,19.425,18.825,2018-11-21,2018-12-19,16,44,19.96,0.9731963927855711,-0.6000000000000014
2018-11-06,18.625,18.225,2018-11-21,2018-12-19,15,43,19.91,0.9354595680562532,-0.3999999999999986
2018-11-07,16.825,17.125,2018-11-21,2018-12-19,14,42,16.36,1.0284229828850855,0.3000000000000007
2018-11-08,16.975,17.175,2018-11-21,2018-12-19,13,41,16.72,1.015251196172249,0.1999999999999993
2018-11-09,17.475,17.675,2018-11-21,2018-12-19,12,40,17.36,1.0066244239631337,0.1999999999999993
2018-11-12,19.575,18.725,2018-11-21,2018-12-19,9,37,20.45,0.9572127139364304,-0.8499999999999979
2018-11-13,19.425,18.925,2018-11-21,2018-12-19,8,36,20.02,0.9702797202797203,-0.5
2018-11-14,20.175,19.425,2018-11-21,2018-12-19,7,35,21.25,0.9494117647058824,-0.75
2018-11-15,19.375,19.125,2018-11-21,2018-12-19,6,34,19.98,0.9697197197197197,-0.25
2018-11-16,18.275,18.325,2018-11-21,2018-12-19,5,33,18.14,1.0074421168687981,0.05000000000000071
2018-11-19,19.925,19.375,2018-11-21,2018-12-19,2,30,20.1,0.9912935323383084,-0.5500000000000007
2018-11-20,22.175,20.425,2018-11-21,2018-12-19,1,29,22.48,0.986432384341637,-1.75
2018-11-21,20.125,20.375,2018-12-19,2019-01-16,28,56,20.8,0.9675480769230769,0.25
2018-11-23,20.475,20.525,2018-12-19,2019-01-16,26,54,21.52,0.9514405204460967,0.04999999999999716
2018-11-26,18.925,19.375,2018-12-19,2019-01-16,23,51,18.9,1.0013227513227514,0.4499999999999993
2018-11-27,18.775,19.125,2018-12-19,2019-01-16,22,50,19.02,0.9871188222923238,0.3500000000000014
2018-11-28,18.225,18.575,2018-12-19,2019-01-16,21,49,18.49,0.9856679286100597,0.34999999999999787
2018-11-29,18.375,18.825,2018-12-19,2019-01-16,20,48,18.79,0.9779137839276211,0.4499999999999993
2018-11-30,17.675,18.175,2018-12-19,2019-01-16,19,47,18.07,0.9781405644714998,0.5
2018-12-03,16.775,17.375,2018-12-19,2019-01-16,16,44,16.44,1.020377128953771,0.6000000000000014
2018-12-04,19.425,19.275,2018-12-19,2019-01-16,15,43,20.74,0.9365959498553521,-0.15000000000000213
2018-12-06,19.925,19.475,2018-12-19,2019-01-16,13,41,21.19,0.9403020292590845,-0.4499999999999993
2018-12-07,21.425,20.675,2018-12-19,2019-01-16,12,40,23.23,0.9222987516142919,-0.75
2018-12-10,21.325,20.525,2018-12-19,2019-01-16,9,37,22.64,0.941916961130742,-0.8000000000000007
2018-12-11,21.275,20.475,2018-12-19,2019-01-16,8,36,21.76,0.9777113970588234,-0.7999999999999972
2018-12-12,21.075,20.425,2018-12-19,2019-01-16,7,35,21.46,0.9820596458527492,-0.6499999999999986
2018-12-13,20.725,20.225,2018-12-19,2019-01-16,6,34,20.65,1.00363196125908,-0.5
2018-12-14,21.725,20.875,2018-12-19,2019-01-16,5,33,21.63,1.0043920480813686,-0.8500000000000014
2018-12-17,23.475,21.675,2018-12-19,2019-01-16,2,30,24.52,0.9573817292006526,-1.8000000000000007
2018-12-18,24.675,21.975,2018-12-19,2019-01-16,1,29,25.58,0.9646207974980454,-2.6999999999999993
2018-12-19,22.325,21.925,2019-01-16,2019-02-13,28,56,25.58,0.8727521501172791,-0.3999999999999986
2018-12-20,22.725,22.075,2019-01-16,2019-02-13,27,55,28.38,0.800739957716702,-0.6500000000000021
2018-12-21,24.3,22.925,2019-01-16,2019-02-13,26,54,30.11,0.8070408502158751,-1.375
2018-12-24,25.9,23.325,2019-01-16,2019-02-13,23,51,36.07,0.7180482395342389,-2.5749999999999993
2018-12-26,24.675,22.625,2019-01-16,2019-02-13,21,49,30.41,0.8114107201578429,-2.0500000000000007
2018-12-27,25.025,22.925,2019-01-16,2019-02-13,20,48,29.96,0.8352803738317757,-2.099999999999998
2018-12-28,25.325,22.975,2019-01-16,2019-02-13,19,47,28.34,0.8936132674664784,-2.349999999999998
2018-12-31,24.175,22.275,2019-01-16,2019-02-13,16,44,25.42,0.9510228166797796,-1.9000000000000021
2019-01-02,23.125,21.875,2019-01-16,2019-02-13,14,42,23.22,0.9959086993970715,-1.25
2019-01-03,24.375,22.775,2019-01-16,2019-02-13,13,41,25.45,0.9577603143418468,-1.6000000000000014
2019-01-04,21.925,21.225,2019-01-16,2019-02-13,12,40,21.38,1.0254911131898972,-0.6999999999999993
2019-01-07,21.425,20.925,2019-01-16,2019-02-13,9,37,21.4,1.0011682242990656,-0.5
2019-01-08,20.625,20.625,2019-01-16,2019-02-13,8,36,20.47,1.007572056668295,0.0
2019-01-09,20.125,20.275,2019-01-16,2019-02-13,7,35,19.98,1.0072572572572573,0.14999999999999858
2019-01-10,19.875,20.025,2019-01-16,2019-02-13,6,34,19.5,1.0192307692307692,0.14999999999999858
2019-01-11,19.025,19.475,2019-01-16,2019-02-13,5,33,18.19,1.0459043430456294,0.45000000000000284
2019-01-14,19.225,19.475,2019-01-16,2019-02-13,2,30,19.07,1.0081279496591506,0.25
2019-01-15,18.825,18.825,2019-01-16,2019-02-13,1,29,18.6,1.0120967741935483,0.0
2019-01-16,19.025,19.075,2019-02-13,2019-03-19,28,62,19.04,0.9992121848739496,0.05000000000000071
2019-01-17,18.525,18.775,2019-02-13,2019-03-19,27,61,18.06,1.0257475083056478,0.25
2019-01-18,18.325,18.625,2019-02-13,2019-03-19,26,60,17.8,1.0294943820224718,0.3000000000000007
2019-01-22,20.175,19.725,2019-02-13,2019-03-19,22,56,20.8,0.9699519230769231,-0.4499999999999993
2019-01-23,19.725,19.575,2019-02-13,2019-03-19,21,55,19.52,1.010502049180328,-0.15000000000000213
2019-01-24,19.175,19.225,2019-02-13,2019-03-19,20,54,18.89,1.0150873478030704,0.05000000000000071
2019-01-25,18.275,18.525,2019-02-13,2019-03-19,19,53,17.42,1.0490815154994257,0.25
2019-01-28,19.125,19.125,2019-02-13,2019-03-19,16,50,18.87,1.0135135135135134,0.0
2019-01-29,18.925,18.875,2019-02-13,2019-03-19,15,49,19.13,0.9892838473601674,-0.05000000000000071
2019-01-30,17.975,18.375,2019-02-13,2019-03-19,14,48,17.66,1.0178369195922992,0.3999999999999986
2019-01-31,17.125,17.775,2019-02-13,2019-03-19,13,47,16.57,1.0334942667471334,0.6499999999999986
2019-02-01,17.025,17.525,2019-02-13,2019-03-19,12,46,16.14,1.0548327137546467,0.5
2019-02-04,16.525,17.075,2019-02-13,2019-03-19,9,43,15.73,1.0505403687221868,0.5500000000000007
2019-02-05,16.525,16.975,2019-02-13,2019-03-19,8,42,15.57,1.0613359023763647,0.45000000000000284
2019-02-06,16.375,16.825,2019-02-13,2019-03-19,7,41,15.38,1.0646944083224967,0.4499999999999993
2019-02-07,17.175,17.375,2019-02-13,2019-03-19,6,40,16.37,1.0491753207086132,0.1999999999999993
2019-02-08,16.625,17.075,2019-02-13,2019-03-19,5,39,15.72,1.0575699745547074,0.4499999999999993
2019-02-11,16.225,16.975,2019-02-13,2019-03-19,2,36,15.97,1.0159674389480275,0.75
2019-02-12,15.625,16.725,2019-02-13,2019-03-19,1,35,15.43,1.0126377187297473,1.1000000000000014
2019-02-13,16.675,16.825,2019-03-19,2019-04-17,34,63,15.65,1.0654952076677318,0.14999999999999858
2019-02-14,16.925,17.125,2019-03-19,2019-04-17,33,62,16.22,1.0434648581997534,0.1999999999999993
2019-02-15,16.325,16.625,2019-03-19,2019-04-17,32,61,14.91,1.0949027498323272,0.3000000000000007
2019-02-19,16.325,16.625,2019-03-19,2019-04-17,28,57,14.88,1.0971102150537633,0.3000000000000007
2019-02-20,15.575,16.225,2019-03-19,2019-04-17,27,56,14.02,1.1109129814550642,0.6500000000000021
2019-02-21,15.875,16.475,2019-03-19,2019-04-17,26,55,14.46,1.0978561549100967,0.6000000000000014
2019-02-22,15.175,15.925,2019-03-19,2019-04-17,25,54,13.51,1.1232420429311623,0.75
2019-02-25,15.575,16.125,2019-03-19,2019-04-17,22,51,14.85,1.0488215488215489,0.5500000000000007
2019-02-26,15.725,16.375,2019-03-19,2019-04-17,21,50,15.17,1.0365853658536586,0.6500000000000004
2019-02-27,15.675,16.325,2019-03-19,2019-04-17,20,49,14.7,1.066326530612245,0.6499999999999986
2019-02-28,15.575,16.225,2019-03-19,2019-04-17,19,48,14.78,1.0537889039242219,0.6500000000000021
2019-03-01,14.825,15.625,2019-03-19,2019-04-17,18,47,13.57,1.0924834193072954,0.8000000000000007
2019-03-04,15.275,15.875,2019-03-19,2019-04-17,15,44,14.63,1.0440874914559124,0.5999999999999996
2019-03-05,15.475,16.075,2019-03-19,2019-04-17,14,43,14.74,1.0498643147896878,0.5999999999999996
2019-03-06,16.075,16.475,2019-03-19,2019-04-17,13,42,15.74,1.0212833545108004,0.40000000000000213
2019-03-07,16.725,16.875,2019-03-19,2019-04-17,12,41,16.59,1.0081374321880652,0.14999999999999858
2019-03-08,16.675,16.975,2019-03-19,2019-04-17,11,40,16.05,1.0389408099688473,0.3000000000000007
2019-03-11,15.025,15.925,2019-03-19,2019-04-17,8,37,14.33,1.0484996510816469,0.9000000000000004
2019-03-12,14.475,15.675,2019-03-19,2019-04-17,7,36,13.77,1.05119825708061,1.200000000000001
2019-03-13,14.075,15.475,2019-03-19,2019-04-17,6,35,13.41,1.0495898583146905,1.4000000000000004
2019-03-14,13.925,15.325,2019-03-19,2019-04-17,5,34,13.5,1.0314814814814814,1.3999999999999986
2019-03-15,13.475,14.875,2019-03-19,2019-04-17,4,33,12.88,1.0461956521739129,1.4000000000000004
2019-03-18,12.925,15.025,2019-03-19,2019-04-17,1,30,13.1,0.9866412213740459,2.0999999999999996
2019-03-19,15.125,15.925,2019-04-17,2019-05-22,29,64,13.56,1.1154129793510323,0.8000000000000007
2019-03-20,15.325,16.125,2019-04-17,2019-05-22,28,63,13.91,1.101725377426312,0.8000000000000007
2019-03-21,15.075,15.925,2019-04-17,2019-05-22,27,62,13.63,1.1060161408657372,0.8500000000000014
2019-03-22,16.725,17.125,2019-04-17,2019-05-22,26,61,16.48,1.014866504854369,0.3999999999999986
2019-03-25,16.825,17.225,2019-04-17,2019-05-22,23,58,16.33,1.0303123086344153,0.40000000000000213
2019-03-26,15.925,16.675,2019-04-17,2019-05-22,22,57,14.68,1.0848092643051772,0.75
2019-03-27,16.225,16.975,2019-04-17,2019-05-22,21,56,15.15,1.070957095709571,0.75
2019-03-28,15.625,16.625,2019-04-17,2019-05-22,20,55,14.43,1.0828135828135828,1.0
2019-03-29,15.225,16.325,2019-04-17,2019-05-22,19,54,13.71,1.110503282275711,1.0999999999999996
2019-04-01,14.875,15.975,2019-04-17,2019-05-22,16,51,13.4,1.1100746268656716,1.0999999999999996
2019-04-02,14.875,16.075,2019-04-17,2019-05-22,15,50,13.36,1.1133982035928145,1.1999999999999993
2019-04-03,14.875,16.025,2019-04-17,2019-05-22,14,49,13.74,1.0826055312954876,1.1499999999999986
2019-04-04,14.775,15.925,2019-04-17,2019-05-22,13,48,13.58,1.0879970544919,1.1500000000000004
2019-04-05,14.325,15.675,2019-04-17,2019-05-22,12,47,12.82,1.1173946957878313,1.3500000000000014
2019-04-08,14.475,15.675,2019-04-17,2019-05-22,9,44,13.18,1.0982549317147192,1.200000000000001
2019-04-09,15.075,16.225,2019-04-17,2019-05-22,8,43,14.28,1.055672268907563,1.1500000000000021
2019-04-10,14.425,15.775,2019-04-17,2019-05-22,7,42,13.3,1.0845864661654134,1.3499999999999996
2019-04-11,13.825,15.525,2019-04-17,2019-05-22,6,41,13.02,1.0618279569892473,1.700000000000001
2019-04-12,12.775,14.775,2019-04-17,2019-05-22,5,40,12.01,1.0636969192339718,2.0
2019-04-15,12.575,14.675,2019-04-17,2019-05-22,2,37,12.32,1.020698051948052,2.1000000000000014
2019-04-16,12.575,14.625,2019-04-17,2019-05-22,1,36,12.18,1.032430213464696,2.0500000000000007
2019-04-17,14.625,15.625,2019-05-22,2019-06-19,35,63,12.6,1.1607142857142858,1.0
2019-04-18,14.425,15.575,2019-05-22,2019-06-19,34,62,12.09,1.1931348221670803,1.1499999999999986
2019-04-22,14.175,15.375,2019-05-22,2019-06-19,30,58,12.42,1.141304347826087,1.1999999999999993
2019-04-23,14.125,15.325,2019-05-22,2019-06-19,29,57,12.28,1.1502442996742672,1.1999999999999993
2019-04-24,14.575,15.625,2019-05-22,2019-06-19,28,56,13.14,1.1092085235920852,1.0500000000000007
2019-04-25,14.825,15.975,2019-05-22,2019-06-19,27,55,13.25,1.1188679245283017,1.1500000000000004
2019-04-26,14.325,15.525,2019-05-22,2019-06-19,26,54,12.73,1.1252945797329144,1.200000000000001
2019-04-29,14.525,15.725,2019-05-22,2019-06-19,23,51,13.11,1.1079328756674296,1.1999999999999993
2019-04-30,14.425,15.775,2019-05-22,2019-06-19,22,50,13.12,1.0994664634146343,1.3499999999999996
2019-05-01,15.225,16.325,2019-05-22,2019-06-19,21,49,14.8,1.0287162162162162,1.0999999999999996
2019-05-02,15.175,16.225,2019-05-22,2019-06-19,20,48,14.42,1.052357836338419,1.0500000000000007
2019-05-03,14.275,15.575,2019-05-22,2019-06-19,19,47,12.87,1.1091686091686093,1.299999999999999
2019-05-06,15.525,16.325,2019-05-22,2019-06-19,16,44,15.44,1.0055051813471503,0.7999999999999989
2019-05-07,17.875,17.725,2019-05-22,2019-06-19,15,43,19.32,0.9252070393374741,-0.14999999999999858
2019-05-08,18.175,17.925,2019-05-22,2019-06-19,14,42,19.4,0.9368556701030929,-0.25
2019-05-09,17.975,17.875,2019-05-22,2019-06-19,13,41,19.1,0.9410994764397905,-0.10000000000000142
2019-05-10,16.125,16.825,2019-05-22,2019-06-19,12,40,16.04,1.0052992518703243,0.6999999999999993
2019-05-13,19.525,18.975,2019-05-22,2019-06-19,9,37,20.55,0.9501216545012164,-0.5499999999999972
2019-05-14,18.125,18.075,2019-05-22,2019-06-19,8,36,18.06,1.0035991140642304,-0.05000000000000071
2019-05-15,16.925,17.375,2019-05-22,2019-06-19,7,35,16.44,1.0295012165450121,0.4499999999999993
2019-05-16,15.725,16.775,2019-05-22,2019-06-19,6,34,15.29,1.0284499672988883,1.049999999999999
2019-05-17,15.875,17.025,2019-05-22,2019-06-19,5,33,15.96,0.994674185463659,1.1499999999999986
2019-05-20,16.125,17.175,2019-05-22,2019-06-19,2,30,16.31,0.9886572654812998,1.0500000000000007
2019-05-21,15.025,16.275,2019-05-22,2019-06-19,1,29,14.95,1.0050167224080269,1.2499999999999982
2019-05-22,16.225,16.875,2019-06-19,2019-07-17,28,56,14.75,1.1,0.6499999999999986
2019-05-23,17.325,17.625,2019-06-19,2019-07-17,27,55,16.92,1.0239361702127658,0.3000000000000007
2019-05-24,16.725,17.325,2019-06-19,2019-07-17,26,54,15.85,1.055205047318612,0.5999999999999979
2019-05-28,17.375,17.725,2019-06-19,2019-07-17,22,50,17.5,0.9928571428571429,0.3500000000000014
2019-05-29,17.775,18.025,2019-06-19,2019-07-17,21,49,17.9,0.9930167597765364,0.25
2019-05-30,17.425,17.825,2019-06-19,2019-07-17,20,48,17.3,1.0072254335260116,0.3999999999999986
2019-05-31,18.175,18.375,2019-06-19,2019-07-17,19,47,18.71,0.9714056654195617,0.1999999999999993
2019-06-03,18.275,18.325,2019-06-19,2019-07-17,16,44,18.86,0.9689819724284199,0.05000000000000071
2019-06-04,17.225,17.675,2019-06-19,2019-07-17,15,43,16.97,1.0150265173836184,0.4499999999999993
2019-06-05,16.625,17.325,2019-06-19,2019-07-17,14,42,16.09,1.0332504661280297,0.6999999999999993
2019-06-06,16.475,17.125,2019-06-19,2019-07-17,13,41,15.93,1.034212178279975,0.6499999999999986
2019-06-07,16.725,17.225,2019-06-19,2019-07-17,12,40,16.3,1.0260736196319018,0.5
2019-06-10,16.375,17.025,2019-06-19,2019-07-17,9,37,15.94,1.0272898368883312,0.6499999999999986
2019-06-11,16.475,17.125,2019-06-19,2019-07-17,8,36,15.99,1.0303314571607256,0.6499999999999986
2019-06-12,16.325,17.025,2019-06-19,2019-07-17,7,35,15.91,1.0260842237586423,0.6999999999999993
2019-06-13,16.125,17.025,2019-06-19,2019-07-17,6,34,15.82,1.0192793931731985,0.8999999999999986
2019-06-14,15.775,16.775,2019-06-19,2019-07-17,5,33,15.28,1.0323952879581153,0.9999999999999982
2019-06-17,15.275,16.625,2019-06-19,2019-07-17,2,30,15.35,0.995114006514658,1.3499999999999996
2019-06-18,15.075,16.625,2019-06-19,2019-07-17,1,29,15.15,0.9950495049504949,1.5500000000000007
2019-06-19,15.875,16.575,2019-07-17,2019-08-21,28,63,14.33,1.1078157711095604,0.6999999999999993
2019-06-20,16.125,16.725,2019-07-17,2019-08-21,27,62,14.75,1.0932203389830508,0.6000000000000014
2019-06-21,16.525,17.125,2019-07-17,2019-08-21,26,61,15.4,1.073051948051948,0.6000000000000014
2019-06-24,16.275,16.975,2019-07-17,2019-08-21,23,58,15.26,1.06651376146789,0.7000000000000028
2019-06-25,16.675,17.325,2019-07-17,2019-08-21,22,57,16.28,1.0242628992628993,0.6499999999999986
2019-06-26,16.525,17.275,2019-07-17,2019-08-21,21,56,16.21,1.0194324491054902,0.75
2019-06-27,16.075,16.975,2019-07-17,2019-08-21,20,55,15.82,1.016118836915297,0.9000000000000021
2019-06-28,15.525,16.575,2019-07-17,2019-08-21,19,54,15.08,1.0295092838196287,1.049999999999999
2019-07-01,14.925,16.125,2019-07-17,2019-08-21,16,51,14.06,1.0615220483641536,1.1999999999999993
2019-07-02,14.225,15.575,2019-07-17,2019-08-21,15,50,12.93,1.10015467904099,1.3499999999999996
2019-07-03,14.025,15.525,2019-07-17,2019-08-21,14,49,12.57,1.1157517899761336,1.5
2019-07-05,14.325,15.675,2019-07-17,2019-08-21,12,47,13.28,1.0786897590361446,1.3500000000000014
2019-07-08,14.875,16.025,2019-07-17,2019-08-21,9,44,13.96,1.0655444126074498,1.1499999999999986
2019-07-09,14.825,16.075,2019-07-17,2019-08-21,8,43,14.09,1.0521646557842441,1.25
2019-07-10,14.025,15.575,2019-07-17,2019-08-21,7,42,13.03,1.0763622409823486,1.549999999999999
2019-07-11,13.625,15.425,2019-07-17,2019-08-21,6,41,12.93,1.0537509667440061,1.8000000000000007
2019-07-12,13.125,15.225,2019-07-17,2019-08-21,5,40,12.39,1.059322033898305,2.0999999999999996
2019-07-15,12.875,15.225,2019-07-17,2019-08-21,2,37,12.68,1.015378548895899,2.3499999999999996
2019-07-16,12.775,15.325,2019-07-17,2019-08-21,1,36,12.86,0.9933903576982893,2.549999999999999
2019-07-17,15.725,16.575,2019-08-21,2019-09-18,35,63,13.97,1.1256263421617752,0.8499999999999996
2019-07-18,15.325,16.375,2019-08-21,2019-09-18,34,62,13.53,1.1326681448632667,1.0500000000000007
2019-07-19,15.875,16.725,2019-08-21,2019-09-18,33,61,14.45,1.0986159169550174,0.8500000000000014
2019-07-22,15.175,16.375,2019-08-21,2019-09-18,30,58,13.53,1.1215816703621582,1.1999999999999993
2019-07-23,14.775,16.125,2019-08-21,2019-09-18,29,57,12.61,1.1716891356066614,1.3499999999999996
2019-07-24,14.375,15.825,2019-08-21,2019-09-18,28,56,12.07,1.1909693454846728,1.4499999999999993
2019-07-25,14.675,16.125,2019-08-21,2019-09-18,27,55,12.74,1.151883830455259,1.4499999999999993
2019-07-26,14.375,15.825,2019-08-21,2019-09-18,26,54,12.16,1.182154605263158,1.4499999999999993
2019-07-29,14.475,15.925,2019-08-21,2019-09-18,23,51,12.83,1.1282151208106002,1.450000000000001
2019-07-30,15.075,16.425,2019-08-21,2019-09-18,22,50,13.94,1.0814203730272596,1.3500000000000014
2019-07-31,16.075,17.175,2019-08-21,2019-09-18,21,49,16.12,0.9972084367245656,1.1000000000000014
2019-08-01,17.475,17.775,2019-08-21,2019-09-18,20,48,17.87,0.9778959149412423,0.29999999999999716
2019-08-02,17.475,17.675,2019-08-21,2019-09-18,19,47,17.61,0.9923339011925044,0.1999999999999993
2019-08-05,21.625,20.225,2019-08-21,2019-09-18,16,44,24.59,0.87942252948353,-1.3999999999999986
2019-08-06,19.675,19.425,2019-08-21,2019-09-18,15,43,20.17,0.975458601883986,-0.25
2019-08-07,19.375,19.125,2019-08-21,2019-09-18,14,42,19.49,0.9940995382247307,-0.25
2019-08-08,17.725,18.075,2019-08-21,2019-09-18,13,41,16.91,1.0481963335304554,0.34999999999999787
2019-08-09,18.475,18.575,2019-08-21,2019-09-18,12,40,17.97,1.0281023928770174,0.09999999999999787
2019-08-12,20.775,19.975,2019-08-21,2019-09-18,9,37,21.09,0.9850640113798008,-0.7999999999999972
2019-08-13,18.125,18.475,2019-08-21,2019-09-18,8,36,17.52,1.0345319634703196,0.3500000000000014
2019-08-14,21.425,20.425,2019-08-21,2019-09-18,7,35,22.1,0.9694570135746606,-1.0
2019-08-15,21.175,20.475,2019-08-21,2019-09-18,6,34,21.18,0.9997639282341833,-0.6999999999999993
2019-08-16,18.775,19.325,2019-08-21,2019-09-18,5,33,18.47,1.0165132647536546,0.5500000000000007
2019-08-19,16.825,18.075,2019-08-21,2019-09-18,2,30,16.88,0.9967417061611374,1.25
2019-08-20,17.225,18.475,2019-08-21,2019-09-18,1,29,17.5,0.9842857142857143,1.25
2019-08-21,17.375,18.025,2019-09-18,2019-10-16,28,56,15.8,1.0996835443037973,0.6499999999999986
2019-08-22,17.875,18.325,2019-09-18,2019-10-16,27,55,16.68,1.071642685851319,0.4499999999999993
2019-08-23,19.675,19.475,2019-09-18,2019-10-16,26,54,19.87,0.990186210367388,-0.1999999999999993
2019-08-26,19.425,19.425,2019-09-18,2019-10-16,23,51,19.32,1.0054347826086956,0.0
2019-08-27,20.125,20.075,2019-09-18,2019-10-16,22,50,20.31,0.9908911866075826,-0.05000000000000071
2019-08-28,19.375,19.625,2019-09-18,2019-10-16,21,49,19.35,1.0012919896640826,0.25
2019-08-29,18.475,19.025,2019-09-18,2019-10-16,20,48,17.88,1.0332774049217004,0.5499999999999972
2019-08-30,18.825,19.175,2019-09-18,2019-10-16,19,47,18.98,0.9918335089567966,0.3500000000000014
2019-09-03,19.525,19.525,2019-09-18,2019-10-16,15,43,19.66,0.9931332655137334,0.0
2019-09-04,18.075,18.675,2019-09-18,2019-10-16,14,42,17.33,1.0429890363531449,0.6000000000000014
2019-09-05,17.275,18.225,2019-09-18,2019-10-16,13,41,16.27,1.0617701290719115,0.9500000000000028
2019-09-06,16.525,17.725,2019-09-18,2019-10-16,12,40,15.0,1.1016666666666666,1.2000000000000028
2019-09-09,16.425,17.675,2019-09-18,2019-10-16,9,37,15.27,1.075638506876228,1.25
2019-09-10,16.225,17.675,2019-09-18,2019-10-16,8,36,15.2,1.067434210526316,1.4499999999999993
2019-09-11,15.725,17.325,2019-09-18,2019-10-16,7,35,14.61,1.0763175906913074,1.5999999999999996
2019-09-12,14.975,17.025,2019-09-18,2019-10-16,6,34,14.22,1.0530942334739803,2.049999999999999
